compensation;width;length;MT
67;102;905;3151
67;102;302;-1
67;102;302;-1
67;102;302;-1
67;102;302;86
67;68;603;311
67;79;1207;-1
67;79;1207;-1
67;79;1207;-1
67;79;1207;-1
67;79;1207;229
67;90;603;-1
67;90;603;142
67;102;905;144
67;34;302;30
67;68;1207;256
67;102;905;171
67;90;905;174
67;79;302;114
67;90;302;28
100;102;302;28
100;68;1207;-1
100;68;1207;-1
100;68;1207;-1
100;68;1207;-1
100;68;1207;-1
100;68;1207;-1
100;68;1207;-1
100;68;1207;115
100;90;302;-1
100;90;302;31
100;68;1207;-1
100;68;1207;-1
100;68;1207;57
100;79;1207;-1
100;79;1207;-1
100;79;1207;-1
100;79;1207;-1
100;79;1207;-1
100;79;1207;-1
100;79;1207;-1
100;79;1207;-1
100;79;1207;1333
100;79;302;-1
100;79;302;59
100;90;603;29
100;90;1207;-1
100;90;1207;-1
100;90;1207;-1
100;90;1207;56
100;90;302;29
100;45;603;56
100;34;302;-1
100;34;302;-1
100;34;302;27
100;79;1207;87
67;57;603;59
67;79;1207;111
67;79;905;115
67;34;905;88
67;102;302;31
67;34;905;-1
67;34;905;-1
67;34;905;-1
67;34;905;-1
67;34;905;-1
67;34;905;-1
67;34;905;30
67;79;302;30
67;102;603;68
67;90;302;59
67;68;603;57
67;90;1207;-1
67;90;1207;28
67;45;603;59
100;34;603;56
100;45;302;-1
100;45;302;-1
100;45;302;-1
100;45;302;27
100;57;603;28
100;79;1207;116
100;68;1207;56
100;102;603;28
100;90;302;-1
100;90;302;-1
100;90;302;59
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;28
100;45;302;-1
100;45;302;-1
100;45;302;28
100;79;603;60
100;34;1207;9334
100;102;603;29
33;102;603;57
33;102;302;58
33;90;302;116
33;90;302;115
33;79;1207;370
33;45;302;-1
33;45;302;29
33;102;905;178
33;34;603;145
33;45;905;-1
33;45;905;1040
33;45;302;203
33;102;1207;760
33;90;905;-1
33;90;905;523
67;90;603;296
67;90;905;471
67;57;905;945
67;34;1207;-1
67;34;1207;-1
67;34;1207;-1
67;34;1207;268
67;68;302;62
67;57;603;56
67;90;302;-1
67;90;302;118
67;68;1207;116
67;79;905;194
67;79;1207;207
67;34;1207;234
67;57;1207;-1
67;57;1207;-1
67;57;1207;3549
33;79;603;205
33;68;905;-1
33;68;905;1849
33;102;302;90
33;34;302;119
33;45;905;268
33;90;603;206
33;102;1207;325
33;34;603;116
33;68;1207;231
33;34;905;-1
33;34;905;-1
33;34;905;-1
33;34;905;2421
33;102;302;58
33;34;302;119
100;102;905;210
100;57;905;-1
100;57;905;178
100;34;1207;2509
100;68;905;-1
100;68;905;1335
100;79;603;392
100;57;302;60
100;57;1207;-1
100;57;1207;4004
100;102;603;61
100;34;302;-1
100;34;302;-1
100;34;302;31
100;90;905;90
100;34;603;61
100;34;302;61
0;57;302;87
0;45;603;-1
0;45;603;-1
0;45;603;-1
0;45;603;-1
0;45;603;450
0;79;302;179
0;79;905;514
0;45;905;-1
0;45;905;7433
0;79;905;3654
0;90;302;61
0;90;603;-1
0;90;603;1086
0;90;905;2188
0;57;302;300
0;90;1207;-1
0;90;1207;-1
0;90;1207;-1
0;90;1207;-1
0;90;1207;-1
0;90;1207;-1
0;90;1207;509
0;57;1207;-1
0;57;1207;3016
100;45;1207;-1
100;45;1207;-1
100;45;1207;-1
100;45;1207;-1
100;45;1207;-1
100;45;1207;-1
100;45;1207;7953
100;90;905;1951
100;45;603;785
100;68;905;884
100;34;603;755
100;34;1207;2293
100;34;905;2806
100;102;1207;-1
100;102;1207;501
100;68;302;59
100;102;905;-1
100;102;905;213
100;68;905;640
100;45;1207;2069
50;57;302;199
50;90;1207;863
50;102;603;273
50;90;603;272
50;34;603;-1
50;34;603;820
50;79;302;153
50;68;1207;4981
50;34;302;197
50;45;603;1317
50;34;905;379
50;79;603;244
50;68;905;486
0;79;905;1811
0;68;603;1052
0;34;603;-1
0;34;603;-1
0;34;603;-1
0;34;603;-1
0;34;603;400
0;57;603;307
0;45;603;-1
0;45;603;182
0;45;302;153
0;45;1207;1738
0;102;905;761
0;57;905;1020
0;90;1207;1059
0;90;603;246
0;45;905;400
50;79;302;224
50;102;905;741
50;68;905;1247
50;102;1207;1175
50;45;302;125
50;68;1207;-1
50;68;1207;1319
50;90;905;735
50;102;302;217
50;57;905;890
50;102;905;397
50;34;302;190
50;79;302;90
100;79;603;657
100;34;905;614
100;90;603;768
100;45;1207;-1
100;45;1207;845
100;57;603;-1
100;57;603;611
100;102;1207;-1
100;102;1207;306
100;45;302;245
100;57;603;639
100;57;302;399
100;90;1207;-1
100;90;1207;243
100;68;302;91
100;45;905;-1
100;45;905;674
50;34;302;461
50;90;1207;738
50;45;905;772
50;34;603;61
50;68;302;187
50;90;302;225
50;90;1207;610
50;45;905;338
50;45;603;370
50;90;603;187
50;90;302;29
50;68;603;246
0;45;1207;-1
0;45;1207;-1
0;45;1207;1316
0;68;603;583
0;34;603;-1
0;34;603;-1
0;34;603;-1
0;34;603;675
0;102;1207;-1
0;102;1207;462
0;45;1207;518
0;34;905;467
0;90;905;395
0;34;1207;617
0;45;905;457
0;102;905;399
0;68;603;246
0;34;1207;1149
50;90;905;-1
50;90;905;-1
50;90;905;-1
50;90;905;336
50;102;603;213
50;79;603;124
50;45;1207;-1
50;45;1207;-1
50;45;1207;431
50;79;603;122
50;68;603;183
50;102;302;60
50;79;1207;417
50;57;905;218
50;68;603;-1
50;68;603;799
50;34;603;891
50;57;905;552
33;45;302;-1
33;45;302;124
33;45;1207;431
33;57;905;274
33;45;905;424
33;57;302;132
33;34;603;184
33;34;1207;554
33;102;905;275
33;102;1207;398
33;79;302;123
33;79;302;184
33;45;1207;398
67;57;905;-1
67;57;905;-1
67;57;905;-1
67;57;905;812
67;45;905;-1
67;45;905;-1
67;45;905;602
67;57;603;216
67;90;603;217
67;68;905;213
67;90;905;185
67;57;1207;279
67;68;603;184
67;34;302;-1
67;34;302;154
67;34;603;247
67;90;1207;493
67;79;603;124
50;68;1207;1150
50;34;1207;707
50;68;905;-1
50;68;905;-1
50;68;905;-1
50;68;905;400
50;102;905;338
50;102;1207;371
50;34;1207;-1
50;34;1207;-1
50;34;1207;310
50;90;905;-1
50;90;905;31
50;34;905;-1
50;34;905;-1
50;34;905;637
50;34;905;6258
50;34;1207;-1
50;34;1207;3278
50;102;302;368
50;45;905;671
0;68;1207;854
0;79;1207;834
0;90;1207;577
0;102;302;125
0;68;302;184
0;90;603;306
0;102;302;123
0;57;905;489
0;57;905;428
0;45;603;309
0;90;905;370
0;57;1207;511
33;45;1207;-1
33;45;1207;668
33;90;905;525
33;102;905;431
33;79;1207;338
33;57;302;30
33;79;302;65
33;90;603;308
33;90;1207;496
33;57;302;123
33;102;603;154
33;68;603;287
