compensation;width;length;MT
50;57;905;-1
50;57;905;-1
50;57;905;5233
50;90;603;-1
50;90;603;1810
50;57;905;-1
50;57;905;-1
50;57;905;-1
50;57;905;-1
50;57;905;-1
50;57;905;5573
50;90;302;1075
50;68;905;-1
50;68;905;3676
50;79;302;1253
50;102;302;144
67;102;905;1735
67;102;302;349
67;79;1207;-1
67;79;1207;-1
67;79;1207;2315
67;45;603;2296
67;45;1207;4829
67;102;603;1496
67;79;1207;-1
67;79;1207;2160
67;57;1207;4120
67;45;905;-1
67;45;905;-1
67;45;905;4090
67;79;603;1183
67;57;302;819
67;57;905;2981
100;102;905;2783
100;68;302;-1
100;68;302;-1
100;68;302;-1
100;68;302;-1
100;68;302;1380
100;57;1207;-1
100;57;1207;-1
100;57;1207;-1
100;57;1207;6412
100;79;905;2742
100;90;1207;4440
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;4591
100;79;302;1161
100;90;905;-1
100;90;905;-1
100;90;905;2789
100;57;1207;4048
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;5893
100;45;603;-1
100;45;603;3443
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;6450
50;79;603;810
50;45;302;182
50;57;603;338
50;34;1207;-1
50;34;1207;4312
50;45;302;-1
50;45;302;142
50;90;905;-1
50;90;905;1431
50;102;302;488
50;68;603;567
50;79;603;755
50;57;905;846
50;79;302;413
50;102;1207;1030
67;102;302;-1
67;102;302;-1
67;102;302;547
67;90;302;150
67;90;603;271
67;68;603;153
67;90;302;242
67;90;603;89
67;68;603;31
67;68;905;422
67;34;302;59
67;79;302;-1
67;79;302;538
67;45;1207;1407
67;79;905;622
100;90;1207;728
100;68;603;515
100;102;603;484
100;57;603;393
100;57;1207;-1
100;57;1207;-1
100;57;1207;1130
100;68;1207;-1
100;68;1207;-1
100;68;1207;2309
100;45;302;-1
100;45;302;304
100;68;905;999
100;102;905;-1
100;102;905;990
100;45;905;1258
100;90;302;609
100;79;905;912
50;34;1207;-1
50;34;1207;-1
50;34;1207;-1
50;34;1207;-1
50;34;1207;-1
50;34;1207;-1
50;34;1207;-1
50;34;1207;-1
50;34;1207;-1
50;34;1207;-1
50;34;1207;-1
50;34;1207;1936
50;45;302;217
50;79;1207;632
50;102;1207;963
50;90;603;578
50;90;905;485
50;57;1207;1121
50;90;1207;409
50;57;1207;929
50;79;905;426
50;57;302;90
50;90;905;335
33;79;302;-1
33;79;302;-1
33;79;302;-1
33;79;302;276
33;90;905;604
33;79;302;151
33;45;302;-1
33;45;302;-1
33;45;302;-1
33;45;302;576
33;45;302;424
33;90;603;425
33;34;905;116
33;79;1207;875
33;57;1207;756
33;79;302;153
33;79;603;276
33;45;1207;991
0;68;302;64
0;45;1207;-1
0;45;1207;-1
0;45;1207;-1
0;45;1207;-1
0;45;1207;-1
0;45;1207;1380
0;34;603;811
0;90;302;152
0;57;1207;397
0;90;302;152
0;34;302;182
0;57;302;151
0;79;905;303
0;45;603;372
0;57;302;152
0;45;905;299
67;79;302;-1
67;79;302;-1
67;79;302;-1
67;79;302;-1
67;79;302;-1
67;79;302;-1
67;79;302;-1
67;79;302;210
67;34;905;-1
67;34;905;955
67;45;302;-1
67;45;302;-1
67;45;302;331
67;57;302;-1
67;57;302;-1
67;57;302;361
67;68;302;150
67;90;302;88
67;79;302;59
67;79;905;520
67;90;905;336
67;45;302;-1
67;45;302;303
67;68;1207;817
67;34;1207;-1
67;34;1207;-1
67;34;1207;1261
100;45;302;-1
100;45;302;-1
100;45;302;-1
100;45;302;-1
100;45;302;342
100;90;905;240
100;102;603;181
100;45;603;183
100;68;1207;885
100;34;1207;-1
100;34;1207;832
100;90;905;305
100;68;1207;636
100;34;1207;516
100;79;603;-1
100;79;603;153
100;45;905;-1
100;45;905;-1
100;45;905;-1
100;45;905;-1
100;45;905;874
100;68;302;333
0;57;1207;1822
0;45;905;1144
0;79;905;-1
0;79;905;673
0;90;302;61
0;79;905;454
0;68;302;337
0;34;905;1590
0;68;1207;848
0;102;905;663
0;79;1207;847
0;34;905;455
0;34;302;270
50;34;905;-1
50;34;905;-1
50;34;905;-1
50;34;905;1630
50;79;905;-1
50;79;905;551
50;102;603;372
50;57;302;122
50;45;603;547
50;68;302;446
50;90;1207;865
50;57;603;588
50;79;302;60
50;34;603;-1
50;34;603;-1
50;34;603;-1
50;34;603;912
50;34;603;737
50;34;905;-1
50;34;905;-1
50;34;905;-1
50;34;905;969
33;90;905;1127
33;79;603;378
33;102;905;484
33;79;1207;-1
33;79;1207;1324
33;34;1207;2317
33;68;905;1708
33;79;1207;1211
33;102;302;273
33;102;302;32
33;90;302;303
33;34;302;152
33;79;603;-1
33;79;603;348
67;68;1207;-1
67;68;1207;1192
67;45;603;785
67;57;905;458
67;45;603;397
67;68;302;149
67;68;1207;1382
67;57;905;325
67;34;603;421
67;79;603;152
67;57;603;-1
67;57;603;873
67;79;905;854
67;68;302;151
50;79;603;-1
50;79;603;484
50;57;1207;-1
50;57;1207;682
50;45;1207;-1
50;45;1207;645
50;102;603;333
50;45;1207;-1
50;45;1207;1540
50;68;302;280
50;102;905;302
50;68;302;239
50;102;302;226
50;34;302;537
50;68;1207;1144
50;90;1207;1213
67;34;1207;-1
67;34;1207;-1
67;34;1207;1192
67;34;302;481
67;90;1207;454
67;102;603;431
67;102;302;279
67;102;1207;677
67;34;905;-1
67;34;905;-1
67;34;905;888
67;102;1207;518
67;34;302;221
67;102;1207;401
67;68;905;455
67;57;1207;517
33;57;905;-1
33;57;905;474
33;57;302;117
33;34;1207;482
33;57;905;331
33;57;603;181
33;45;1207;700
33;90;603;91
33;79;905;457
33;34;1207;453
33;102;603;306
33;45;302;117
33;34;905;-1
33;34;905;-1
33;34;905;-1
33;34;905;1397
67;79;603;57
67;57;603;120
67;68;603;153
67;102;905;211
67;34;1207;-1
67;34;1207;1418
67;68;905;599
67;102;905;181
67;45;1207;551
67;34;603;151
67;34;905;454
67;90;1207;672
67;90;1207;575
0;90;603;-1
0;90;603;471
0;57;302;150
0;34;302;-1
0;34;302;415
0;45;603;149
0;90;1207;333
0;68;603;393
0;79;1207;705
0;57;603;308
0;102;603;184
0;68;905;332
0;68;603;275
0;79;302;214
33;57;302;280
33;45;603;303
33;102;1207;451
33;45;905;394
33;57;603;31
33;102;603;512
33;79;905;422
33;45;1207;-1
33;45;1207;-1
33;45;1207;-1
33;45;1207;2213
33;102;905;582
33;34;603;340
33;68;905;213
33;102;1207;697
50;68;1207;765
50;90;603;368
50;79;905;330
50;68;905;436
50;34;302;92
50;45;905;513
50;102;603;243
50;68;603;330
50;90;302;30
50;45;905;-1
50;45;905;1335
50;45;1207;1226
50;45;603;633
100;90;302;311
100;79;302;86
100;57;603;-1
100;57;603;456
100;57;905;394
100;34;302;-1
100;34;302;284
100;34;302;29
100;45;1207;299
100;45;905;241
100;79;1207;396
100;34;302;154
100;34;603;-1
100;34;603;-1
100;34;603;477
100;102;302;123
33;45;603;-1
33;45;603;484
33;68;905;241
33;45;905;85
33;68;1207;763
33;68;1207;618
33;68;1207;540
33;102;1207;430
33;45;905;208
33;57;1207;-1
33;57;1207;-1
33;57;1207;450
33;79;905;368
33;57;1207;213
33;68;603;425
50;68;603;339
50;45;905;417
50;57;603;340
50;90;302;152
50;34;302;120
50;45;603;121
50;102;905;306
50;68;1207;853
50;79;1207;754
50;68;905;482
50;102;905;450
50;102;1207;515
100;102;1207;-1
100;102;1207;476
100;57;905;-1
100;57;905;-1
100;57;905;456
100;34;1207;-1
100;34;1207;-1
100;34;1207;-1
100;34;1207;-1
100;34;1207;-1
100;34;1207;-1
100;34;1207;1480
100;57;905;-1
100;57;905;250
100;90;302;83
100;79;603;61
100;68;302;32
100;57;302;-1
100;57;302;118
100;79;1207;424
100;102;302;64
100;102;302;91
100;45;1207;-1
100;45;1207;514
0;90;905;-1
0;90;905;389
0;79;603;331
0;45;905;422
0;45;1207;479
0;102;905;356
0;68;905;519
0;102;1207;539
0;102;603;208
0;68;905;181
0;45;1207;-1
0;45;1207;1419
0;79;1207;-1
0;79;1207;653
0;102;302;154
33;68;603;150
33;90;302;35
33;57;603;306
33;45;603;458
33;68;603;258
33;57;905;154
33;34;905;161
33;68;302;123
33;68;302;62
33;68;302;92
33;34;603;-1
33;34;603;-1
33;34;603;396
33;34;603;337
0;34;603;110
0;79;302;91
0;90;1207;370
0;68;1207;543
0;102;302;-1
0;102;302;29
0;90;905;481
0;102;1207;550
0;102;302;184
0;45;302;121
0;34;603;570
0;34;1207;452
0;57;905;395
100;68;603;-1
100;68;603;201
100;57;302;89
100;79;302;63
100;57;302;29
100;102;1207;459
100;90;603;399
100;90;603;434
100;45;302;59
100;102;1207;182
100;34;905;332
100;34;905;117
100;34;905;543
0;68;603;-1
0;68;603;84
0;102;1207;537
0;45;302;61
0;90;1207;570
0;79;603;305
0;57;905;244
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;1002
0;45;302;181
0;79;302;150
0;90;603;330
0;34;1207;-1
0;34;1207;781
0;79;603;369
