compensation;width;length;MT
33;57;302;121
33;34;905;451
33;90;302;153
33;57;905;-1
33;57;905;-1
33;57;905;89
33;57;302;119
33;102;302;121
33;34;1207;-1
33;34;1207;-1
33;34;1207;-1
33;34;1207;-1
33;34;1207;-1
33;34;1207;-1
33;34;1207;-1
33;34;1207;-1
33;34;1207;-1
33;34;1207;-1
33;34;1207;507
33;34;302;210
33;79;302;181
100;57;1207;391
100;79;302;63
100;102;905;27
100;68;302;60
100;90;1207;183
100;68;302;-1
100;68;302;181
100;57;905;871
100;79;905;150
100;45;302;-1
100;45;302;152
100;34;905;182
100;45;905;-1
100;45;905;180
100;68;905;-1
100;68;905;152
67;68;1207;-1
67;68;1207;366
67;102;302;244
67;79;302;-1
67;79;302;151
67;45;905;392
67;79;1207;429
67;68;302;34
67;34;905;272
67;90;1207;282
67;79;302;28
67;68;905;368
67;34;1207;-1
67;34;1207;456
67;102;1207;-1
67;102;1207;213
33;90;905;216
33;102;603;200
33;68;603;153
33;102;905;-1
33;102;905;1207
33;90;1207;597
33;68;1207;644
33;102;905;247
33;90;1207;337
33;79;603;120
33;68;905;518
33;90;1207;488
33;68;1207;-1
33;68;1207;248
50;45;905;-1
50;45;905;489
50;57;603;155
50;68;1207;426
50;68;603;90
50;102;905;368
50;34;905;119
50;45;302;123
50;68;1207;647
50;45;603;-1
50;45;603;-1
50;45;603;307
50;57;905;182
50;57;905;494
50;34;603;248
33;90;603;-1
33;90;603;286
33;34;905;-1
33;34;905;334
33;79;905;367
33;45;302;186
33;102;302;93
33;34;603;842
33;79;905;-1
33;79;905;492
33;68;302;121
33;57;905;-1
33;57;905;-1
33;57;905;-1
33;57;905;-1
33;57;905;276
33;90;302;122
33;102;1207;337
33;79;1207;704
0;45;302;-1
0;45;302;152
0;57;302;335
0;45;302;314
0;79;603;301
0;79;302;245
0;57;905;429
0;45;603;-1
0;45;603;315
0;90;905;419
0;57;905;212
0;57;1207;605
0;68;905;307
0;45;1207;-1
0;45;1207;-1
0;45;1207;-1
0;45;1207;-1
0;45;1207;342
67;45;302;30
67;57;905;-1
67;57;905;199
67;45;905;28
67;68;905;311
67;90;302;30
67;57;603;433
67;68;603;398
67;90;603;-1
67;90;603;30
67;102;603;483
67;90;302;87
67;79;302;84
67;34;302;246
33;68;603;345
33;57;1207;-1
33;57;1207;609
33;34;302;-1
33;34;302;246
33;57;1207;487
33;34;905;458
33;34;302;153
33;79;603;337
33;68;603;94
33;45;603;340
33;90;603;186
33;45;905;-1
33;45;905;-1
33;45;905;308
33;79;302;125
67;45;905;-1
67;45;905;599
67;34;603;227
67;79;1207;546
67;68;302;123
67;68;1207;213
67;102;302;124
67;57;603;64
67;102;603;60
67;34;302;83
67;79;603;394
67;45;1207;614
67;57;603;214
33;102;1207;-1
33;102;1207;259
33;57;603;261
33;102;1207;451
33;45;1207;363
33;45;1207;486
33;34;603;118
33;34;603;242
33;79;1207;243
33;79;302;152
33;45;905;-1
33;45;905;-1
33;45;905;-1
33;45;905;-1
33;45;905;371
33;57;603;-1
33;57;603;335
33;79;1207;617
67;68;1207;-1
67;68;1207;256
67;90;603;121
67;102;603;152
67;68;905;95
67;34;302;34
67;68;603;30
67;57;905;357
67;79;905;-1
67;79;905;186
67;45;603;125
67;45;1207;-1
67;45;1207;119
67;90;603;92
67;79;603;214
100;34;905;-1
100;34;905;-1
100;34;905;-1
100;34;905;30
100;34;1207;-1
100;34;1207;320
100;102;603;113
100;57;302;63
100;34;603;-1
100;34;603;-1
100;34;603;998
100;68;1207;93
100;90;1207;285
100;79;905;-1
100;79;905;183
100;79;1207;257
100;57;302;184
100;68;603;96
100;102;302;-1
100;102;302;28
67;68;603;111
67;79;905;-1
67;79;905;97
67;45;603;-1
67;45;603;183
67;90;905;399
67;45;1207;372
67;102;905;-1
67;102;905;154
67;45;302;60
67;57;905;366
67;34;905;-1
67;34;905;514
67;90;905;432
67;34;603;149
67;79;603;254
0;57;302;143
0;90;302;154
0;102;302;365
0;102;905;515
0;90;302;181
0;45;905;763
0;79;603;248
0;68;302;64
0;79;603;431
0;90;302;301
0;34;905;551
0;45;1207;-1
0;45;1207;430
100;90;905;-1
100;90;905;116
100;102;302;-1
100;102;302;59
100;90;603;-1
100;90;603;-1
100;90;603;187
100;79;905;-1
100;79;905;-1
100;79;905;-1
100;79;905;186
100;79;603;120
100;57;603;34
100;79;302;94
100;68;905;216
100;102;1207;398
100;102;1207;212
100;102;603;183
100;90;603;95
50;90;1207;371
50;57;603;143
50;45;1207;306
50;90;1207;-1
50;90;1207;311
50;79;905;213
50;102;905;332
50;68;302;144
50;90;1207;396
50;34;905;153
50;90;905;276
50;45;905;213
50;90;302;-1
50;90;302;90
0;79;905;419
0;57;302;123
0;57;1207;540
0;45;302;184
0;90;1207;554
0;90;1207;613
0;79;302;90
0;102;1207;-1
0;102;1207;521
0;45;603;364
0;102;302;153
0;45;1207;553
0;68;905;-1
0;68;905;123
100;34;1207;-1
100;34;1207;-1
100;34;1207;-1
100;34;1207;214
100;68;905;-1
100;68;905;298
100;45;905;-1
100;45;905;182
100;102;905;278
100;102;603;32
100;34;302;-1
100;34;302;31
100;45;302;60
100;45;603;-1
100;45;603;152
100;45;302;31
100;45;603;102
100;79;603;151
100;34;1207;-1
100;34;1207;835
50;102;1207;203
50;102;905;396
50;57;1207;-1
50;57;1207;-1
50;57;1207;143
50;79;302;91
50;45;302;32
50;79;905;309
50;57;603;180
50;34;603;59
50;90;905;-1
50;90;905;275
50;90;603;183
50;102;302;91
50;90;905;94
100;45;1207;512
100;34;603;-1
100;34;603;63
100;90;302;60
100;34;603;-1
100;34;603;211
100;102;905;94
100;90;302;123
100;45;905;440
100;90;1207;429
100;90;302;86
100;45;1207;919
100;79;1207;308
100;79;603;184
0;102;905;490
0;45;603;-1
0;45;603;245
0;34;603;-1
0;34;603;-1
0;34;603;220
0;90;905;460
0;79;302;114
0;57;603;346
0;68;302;124
0;79;1207;616
0;68;302;182
0;102;603;490
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;468
0;45;905;399
50;79;603;-1
50;79;603;-1
50;79;603;196
50;68;603;-1
50;68;603;152
50;102;302;151
50;34;302;247
50;90;603;346
50;102;603;152
50;45;905;400
50;79;302;115
50;102;1207;1171
50;90;302;114
50;34;905;584
50;90;603;119
0;34;905;-1
0;34;905;-1
0;34;905;-1
0;34;905;-1
0;34;905;-1
0;34;905;-1
0;34;905;-1
0;34;905;-1
0;34;905;706
0;68;1207;-1
0;68;1207;-1
0;68;1207;-1
0;68;1207;579
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;365
0;68;603;183
0;68;1207;-1
0;68;1207;-1
0;68;1207;-1
0;68;1207;-1
0;68;1207;-1
0;68;1207;-1
0;68;1207;-1
0;68;1207;1742
0;79;905;-1
0;79;905;976
0;57;1207;1072
0;79;1207;1076
0;45;905;429
0;79;905;583
0;102;1207;714
0;34;905;428
50;68;603;-1
50;68;603;-1
50;68;603;-1
50;68;603;-1
50;68;603;258
50;34;1207;-1
50;34;1207;-1
50;34;1207;-1
50;34;1207;-1
50;34;1207;-1
50;34;1207;-1
50;34;1207;-1
50;34;1207;371
50;34;1207;-1
50;34;1207;-1
50;34;1207;276
50;90;302;488
50;79;603;30
50;79;603;244
50;57;302;-1
50;57;302;56
50;68;905;314
50;57;1207;287
50;45;1207;154
50;57;1207;-1
50;57;1207;1102
50;68;905;402
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;525
0;90;905;367
0;90;1207;430
0;34;603;59
0;34;603;-1
0;34;603;124
0;34;302;-1
0;34;302;-1
0;34;302;93
0;102;905;396
0;102;1207;524
0;57;603;285
0;79;1207;514
0;102;603;184
0;102;603;214
0;34;302;-1
0;34;302;218
0;102;302;216
0;34;302;-1
0;34;302;-1
0;34;302;153
0;68;905;457
0;57;603;214
0;68;603;93
0;90;603;213
0;57;905;336
0;68;603;217
0;68;1207;515
0;90;603;241
0;90;603;338
