compensation;width;length;MT
33;79;905;1047
33;102;603;418
33;90;302;235
33;102;302;239
33;57;302;90
33;90;1207;578
33;102;603;272
33;90;302;393
33;57;1207;902
33;79;302;541
33;79;302;901
67;45;1207;4531
67;34;1207;1442
67;68;603;-1
67;68;603;1115
67;34;905;-1
67;34;905;-1
67;34;905;-1
67;34;905;-1
67;34;905;-1
67;34;905;-1
67;34;905;2508
67;79;905;-1
67;79;905;802
67;45;905;1075
67;102;905;356
67;68;1207;-1
67;68;1207;-1
67;68;1207;813
67;45;603;785
67;57;302;719
67;102;1207;773
67;68;1207;1051
50;34;603;-1
50;34;603;-1
50;34;603;-1
50;34;603;964
50;68;302;118
50;79;302;119
50;79;302;150
50;90;1207;836
50;90;1207;603
50;90;1207;849
50;68;905;-1
50;68;905;-1
50;68;905;716
50;34;603;148
50;90;302;150
50;90;302;149
50;68;905;245
0;79;302;491
0;79;302;150
0;57;905;395
0;68;603;362
0;45;1207;666
0;68;1207;1425
0;45;905;934
0;68;1207;1054
0;34;302;211
0;45;1207;-1
0;45;1207;1648
0;34;302;58
0;90;603;509
67;45;302;-1
67;45;302;-1
67;45;302;1047
67;45;302;-1
67;45;302;147
67;45;905;1449
67;102;302;571
67;57;905;1536
67;34;1207;3109
67;57;1207;-1
67;57;1207;1254
67;90;905;835
67;90;302;150
67;68;603;212
67;102;1207;1152
67;34;302;520
0;79;905;267
0;79;302;179
0;34;302;100
0;34;905;-1
0;34;905;-1
0;34;905;-1
0;34;905;2150
0;79;905;1316
0;79;905;1592
0;102;905;1234
0;102;302;31
0;57;302;-1
0;57;302;111
0;57;905;1663
0;57;302;149
0;102;1207;808
67;68;302;-1
67;68;302;-1
67;68;302;270
67;45;302;150
67;90;905;-1
67;90;905;-1
67;90;905;-1
67;90;905;-1
67;90;905;-1
67;90;905;808
67;68;302;270
67;57;905;836
67;34;302;120
67;79;603;302
67;45;1207;1997
67;34;905;-1
67;34;905;-1
67;34;905;3498
67;34;905;1638
67;90;302;712
67;68;603;159
0;90;302;-1
0;90;302;500
0;68;1207;1725
0;45;302;892
0;68;603;387
0;102;1207;1185
0;34;1207;1595
0;57;905;949
0;90;905;745
0;68;302;149
0;90;603;565
0;90;302;271
0;79;1207;1188
67;57;1207;2618
67;102;905;869
67;57;302;301
67;34;302;721
67;79;302;148
67;90;1207;1328
67;102;302;-1
67;102;302;116
67;90;1207;1180
67;79;603;540
67;90;1207;868
67;90;905;694
67;102;302;83
0;45;302;-1
0;45;302;983
0;79;1207;-1
0;79;1207;1963
0;90;302;634
0;45;302;120
0;90;1207;-1
0;90;1207;1664
0;34;1207;1651
0;45;905;2190
0;90;905;944
0;45;905;1801
0;102;302;89
0;45;603;1117
0;57;603;1236
0;90;905;1254
0;57;603;1089
0;45;603;933
0;79;603;1021
0;90;1207;1539
0;57;603;767
0;102;302;1166
0;68;603;486
0;79;1207;1026
0;102;1207;1586
0;79;603;717
0;79;603;-1
0;79;603;1127
