compensation;width;length;MT
0;102;905;513
0;34;905;-1
0;34;905;-1
0;34;905;-1
0;34;905;936
0;102;603;268
0;45;603;481
0;45;1207;1066
0;57;905;803
0;57;1207;953
0;90;1207;868
67;57;302;-1
67;57;302;-1
67;57;302;320
67;79;905;352
67;79;905;-1
67;79;905;-1
67;79;905;1448
67;90;905;334
67;34;1207;-1
67;34;1207;-1
67;34;1207;-1
67;34;1207;-1
67;34;1207;785
67;90;1207;956
67;79;905;-1
67;79;905;330
67;57;603;269
67;34;603;449
67;79;603;566
67;68;1207;891
67;68;603;273
100;34;302;170
100;90;603;173
100;45;1207;-1
100;45;1207;-1
100;45;1207;-1
100;45;1207;-1
100;45;1207;1298
100;34;603;389
100;34;905;322
100;90;302;149
100;34;603;-1
100;34;603;146
100;34;603;-1
100;34;603;831
100;57;905;-1
100;57;905;237
100;34;1207;956
100;34;905;390
100;90;905;829
67;45;1207;415
67;102;302;147
67;34;1207;685
67;90;1207;789
67;45;905;297
67;102;302;267
67;57;905;416
67;68;1207;683
67;34;1207;597
67;34;603;373
67;57;905;592
67;102;603;386
50;102;905;619
50;45;1207;-1
50;45;1207;-1
50;45;1207;-1
50;45;1207;479
50;90;1207;392
50;68;302;146
50;34;302;60
50;34;1207;653
50;57;603;296
50;79;1207;855
50;90;905;361
50;79;905;892
50;68;1207;713
50;90;302;206
0;102;302;247
0;90;302;251
0;68;603;386
0;79;1207;1146
0;45;302;236
0;57;302;533
0;45;603;624
0;90;302;239
0;57;603;364
0;90;905;922
0;68;302;150
0;68;302;417
50;45;1207;587
50;45;905;674
50;34;905;446
50;68;905;650
50;45;603;178
50;57;302;268
50;79;302;293
50;45;603;541
50;45;302;89
50;79;603;620
50;102;603;440
50;45;603;416
67;102;1207;478
67;79;603;227
67;102;302;61
67;90;302;268
67;57;302;177
67;90;1207;651
67;57;302;418
67;57;905;416
67;34;905;448
67;57;603;360
67;79;1207;1103
67;79;1207;1047
33;34;302;114
33;79;1207;685
33;57;905;569
33;34;603;477
33;57;905;948
33;45;603;392
33;90;302;181
33;90;1207;-1
33;90;1207;800
33;45;603;181
33;34;603;532
33;79;603;387
33;68;603;449
100;90;603;395
100;68;603;201
100;90;1207;682
100;68;905;481
100;68;1207;655
100;79;603;302
100;45;905;539
100;79;1207;1440
100;68;1207;-1
100;68;1207;-1
100;68;1207;1251
100;79;302;360
100;102;302;270
100;68;1207;864
0;102;905;582
0;45;905;801
0;34;603;579
0;45;905;-1
0;45;905;624
0;45;302;181
0;90;905;859
0;57;302;414
0;68;905;1103
0;68;302;117
0;45;905;1035
0;45;603;772
0;79;905;927
100;45;603;418
100;57;603;329
100;79;1207;1109
100;45;603;329
100;57;1207;-1
100;57;1207;-1
100;57;1207;-1
100;57;1207;304
100;45;905;744
100;45;302;419
100;68;302;326
100;68;302;240
100;34;302;250
100;45;302;286
100;68;302;304
33;68;1207;-1
33;68;1207;1231
33;45;905;757
33;102;302;118
33;90;302;267
33;102;1207;1302
33;57;1207;1368
33;57;302;411
33;102;302;149
33;68;905;935
33;90;1207;1250
33;57;603;775
33;79;905;1251
50;57;905;759
50;102;1207;-1
50;102;1207;684
50;68;1207;684
50;34;1207;-1
50;34;1207;-1
50;34;1207;763
50;68;905;521
50;45;1207;-1
50;45;1207;-1
50;45;1207;-1
50;45;1207;924
50;102;603;181
50;68;603;325
50;34;603;-1
50;34;603;721
50;34;1207;-1
50;34;1207;1738
50;90;905;840
50;57;302;266
100;90;302;144
100;57;603;-1
100;57;603;514
100;102;603;300
100;34;1207;664
100;57;905;450
100;57;302;298
100;45;1207;448
100;79;1207;715
100;90;1207;357
100;79;905;390
100;79;905;383
100;90;302;151
33;102;1207;619
33;34;302;255
33;79;302;269
33;68;603;472
33;34;302;62
33;79;603;446
33;102;905;626
33;34;905;-1
33;34;905;-1
33;34;905;657
33;34;905;898
33;45;302;331
33;102;302;149
33;57;603;419
67;90;302;282
67;79;302;244
67;57;603;693
67;45;905;784
67;90;905;992
67;45;1207;1112
67;102;1207;868
67;68;302;210
67;102;1207;964
67;90;905;871
67;79;603;873
67;57;1207;1485
100;90;603;183
100;57;302;87
100;57;302;244
100;79;905;392
100;79;603;348
100;45;1207;838
100;68;603;179
100;102;603;333
100;79;603;454
100;68;603;424
100;34;1207;-1
100;34;1207;-1
100;34;1207;854
100;57;905;-1
100;57;905;718
67;102;905;452
67;45;905;-1
67;45;905;780
67;79;302;149
67;45;302;272
67;68;603;272
67;68;1207;-1
67;68;1207;1592
67;45;1207;713
67;90;302;150
67;34;603;901
67;79;1207;1363
67;79;302;151
67;68;603;688
33;90;603;502
33;79;905;359
33;90;1207;598
33;79;603;405
33;68;905;740
33;102;1207;1221
33;90;905;869
33;57;603;514
33;68;302;59
33;90;905;1085
33;45;905;842
33;34;905;1102
67;45;603;-1
67;45;603;109
67;102;905;806
67;57;1207;923
67;68;302;415
67;68;905;689
67;34;302;449
67;90;603;754
67;57;1207;1269
67;34;302;485
67;102;603;298
67;34;905;-1
67;34;905;1060
67;34;905;-1
67;34;905;813
0;102;603;194
0;68;905;547
0;68;603;425
0;79;905;429
0;102;1207;758
0;34;603;425
0;57;1207;933
0;34;905;-1
0;34;905;1339
0;57;603;602
0;79;1207;1453
0;90;603;480
0;102;1207;1279
33;45;905;850
33;102;905;451
33;79;302;121
33;102;603;514
33;34;1207;821
33;90;603;474
33;45;1207;-1
33;45;1207;1103
33;45;302;150
33;79;905;1115
33;79;1207;1447
33;79;302;304
33;90;603;506
0;102;1207;618
0;57;1207;687
0;57;603;483
0;79;603;506
0;90;603;397
0;45;302;272
0;90;603;358
0;79;603;363
0;79;603;434
0;68;1207;597
0;68;1207;612
0;68;1207;451
50;57;905;761
50;45;302;303
50;90;1207;736
50;90;603;353
50;102;302;126
50;45;905;917
50;68;1207;831
50;34;905;614
50;68;302;107
50;90;302;158
50;34;603;446
50;79;603;297
67;45;603;418
67;90;603;517
67;90;603;3009
67;102;603;841
67;68;905;759
67;45;603;1450
67;68;302;347
67;45;302;371
67;68;905;984
67;34;302;467
67;45;302;437
67;102;905;818
50;45;302;488
50;90;905;869
50;102;1207;863
50;68;905;594
50;45;905;761
50;79;302;353
50;34;905;953
50;102;905;670
50;102;905;620
50;57;1207;-1
50;57;1207;1012
50;68;302;325
50;90;603;572
33;57;1207;938
33;68;905;605
33;79;1207;783
33;45;1207;-1
33;45;1207;1279
33;34;603;569
33;34;1207;1434
33;34;1207;1257
33;102;603;367
33;45;1207;1090
33;102;603;419
33;68;302;221
33;68;302;238
50;34;603;802
50;68;603;371
50;90;1207;602
50;79;905;584
50;79;905;2794
50;102;302;244
50;90;302;500
50;79;1207;1923
50;57;603;909
50;57;603;657
50;79;1207;1143
50;102;302;214
