compensation;width;length;MT
67;34;1207;-1
67;34;1207;-1
67;34;1207;9787
67;102;905;1170
67;34;603;1840
67;45;905;4063
67;90;905;708
67;90;302;-1
67;90;302;-1
67;90;302;882
67;68;1207;3225
67;90;1207;-1
67;90;1207;-1
67;90;1207;3411
67;34;603;-1
67;34;603;-1
67;34;603;-1
67;34;603;5098
67;102;603;329
67;68;1207;3553
67;34;1207;-1
67;34;1207;-1
67;34;1207;-1
67;34;1207;8896
100;68;603;1316
100;68;1207;3813
100;102;302;59
100;79;603;1116
100;68;905;2430
100;34;905;-1
100;34;905;-1
100;34;905;-1
100;34;905;-1
100;34;905;-1
100;34;905;-1
100;34;905;-1
100;34;905;-1
100;34;905;-1
100;34;905;-1
100;34;905;-1
100;34;905;-1
100;34;905;-1
100;34;905;-1
100;34;905;-1
100;34;905;-1
100;34;905;-1
100;34;905;-1
100;34;905;9574
100;90;1207;4274
100;57;1207;-1
100;57;1207;-1
100;57;1207;5142
100;68;302;60
100;57;603;-1
100;57;603;-1
100;57;603;-1
100;57;603;-1
100;57;603;2052
100;79;1207;3483
100;57;302;148
0;90;302;-1
0;90;302;303
0;45;1207;-1
0;45;1207;-1
0;45;1207;-1
0;45;1207;-1
0;45;1207;3648
0;79;905;269
0;45;603;1017
0;57;1207;-1
0;57;1207;2348
0;68;905;1538
0;45;302;118
0;45;302;478
0;102;302;334
0;102;1207;1500
0;90;1207;1128
0;34;302;560
50;90;905;1352
50;79;603;1073
50;68;1207;2416
50;45;603;-1
50;45;603;2418
50;45;905;1835
50;68;1207;3566
50;34;1207;4046
50;102;302;119
50;45;603;-1
50;45;603;-1
50;45;603;1739
50;90;603;595
50;90;302;121
50;57;302;212
100;57;1207;-1
100;57;1207;-1
100;57;1207;-1
100;57;1207;-1
100;57;1207;4811
100;79;302;208
100;57;302;-1
100;57;302;-1
100;57;302;384
100;102;603;1344
100;79;302;122
100;68;302;153
100;57;905;1474
100;90;302;151
100;45;603;590
100;90;302;151
100;68;603;-1
100;68;603;834
100;45;603;1334
0;34;603;1669
0;90;905;705
0;68;1207;1410
0;34;603;-1
0;34;603;2739
0;45;603;-1
0;45;603;-1
0;45;603;4582
0;90;603;392
0;57;302;-1
0;57;302;1281
0;68;905;1830
0;102;1207;-1
0;102;1207;3522
0;57;603;1602
0;79;905;1382
0;34;302;1128
100;68;302;1084
100;79;905;-1
100;79;905;2959
100;45;1207;10279
100;57;905;3370
100;90;603;-1
100;90;603;-1
100;90;603;1612
100;45;905;4732
100;68;1207;3752
100;79;905;2228
100;34;1207;-1
100;34;1207;-1
100;34;1207;8480
100;45;905;-1
100;45;905;1585
100;102;603;450
100;45;1207;4650
33;57;603;1893
33;102;302;208
33;102;1207;3550
33;57;1207;-1
33;57;1207;-1
33;57;1207;-1
33;57;1207;-1
33;57;1207;-1
33;57;1207;-1
33;57;1207;6680
33;45;603;3682
33;68;302;617
33;45;603;2235
33;102;603;746
33;45;603;1925
33;90;603;1365
33;34;302;881
33;34;603;-1
33;34;603;-1
33;34;603;-1
33;34;603;-1
33;34;603;-1
33;34;603;10166
100;90;905;2280
100;68;603;2031
100;45;302;-1
100;45;302;-1
100;45;302;2917
100;79;905;-1
100;79;905;4641
100;102;905;2086
100;68;1207;4318
100;79;302;-1
100;79;302;895
100;45;302;2192
100;34;1207;-1
100;34;1207;6249
100;102;905;1020
100;102;302;88
100;90;1207;2453
0;102;905;2113
0;57;302;416
0;68;905;-1
0;68;905;-1
0;68;905;5260
0;57;603;1141
0;57;905;-1
0;57;905;1680
0;102;302;212
0;68;302;121
0;34;603;-1
0;34;603;1835
0;45;905;1108
0;102;302;209
0;34;905;-1
0;34;905;-1
0;34;905;3280
0;68;1207;3613
50;68;302;602
50;57;905;1918
50;79;603;448
50;45;603;-1
50;45;603;2245
50;45;1207;3286
50;102;1207;3000
50;102;603;119
50;45;905;-1
50;45;905;-1
50;45;905;4913
50;57;302;-1
50;57;302;-1
50;57;302;269
50;90;1207;2389
50;57;302;-1
50;57;302;1351
50;68;302;544
33;79;603;1379
33;57;302;150
33;34;1207;-1
33;34;1207;7089
33;90;302;184
33;90;1207;995
33;45;302;298
33;57;905;1713
33;34;302;296
33;45;905;-1
33;45;905;2836
33;57;302;240
33;102;905;635
33;57;603;267
0;68;603;751
0;90;302;423
0;68;302;150
0;102;905;-1
0;102;905;-1
0;102;905;-1
0;102;905;-1
0;102;905;2845
0;102;1207;2681
0;102;905;1250
0;45;905;2133
0;68;1207;3486
0;45;1207;3007
0;102;603;931
0;90;905;897
0;57;603;1309
50;90;1207;2249
50;90;1207;1968
50;34;1207;4156
50;34;302;-1
50;34;302;-1
50;34;302;1569
50;57;905;4309
50;79;302;210
50;68;302;212
50;90;302;178
50;34;603;1632
50;68;1207;-1
50;68;1207;3522
50;90;905;667
50;57;1207;-1
50;57;1207;3036
33;102;1207;1634
33;34;1207;-1
33;34;1207;4763
33;79;1207;1459
33;102;905;755
33;57;905;1135
33;68;1207;2411
33;57;905;1137
33;34;302;267
33;90;1207;1154
33;102;302;268
33;68;905;1084
33;79;302;333
50;57;1207;2451
50;102;302;119
50;102;603;361
50;57;1207;2418
50;45;905;2326
50;34;302;-1
50;34;302;1461
50;90;905;453
50;68;905;-1
50;68;905;-1
50;68;905;3285
50;45;302;1001
50;45;1207;4278
50;34;302;544
50;102;603;1738
0;90;1207;1888
0;34;905;5989
0;90;302;150
0;79;603;854
0;68;603;786
0;79;603;633
0;90;1207;3052
0;102;603;563
0;90;905;1219
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;6941
0;34;1207;3629
0;34;1207;-1
0;34;1207;-1
0;34;1207;5394
67;68;905;2067
67;90;905;1864
67;57;302;152
67;90;603;-1
67;90;603;2778
67;79;302;210
67;34;1207;-1
67;34;1207;-1
67;34;1207;8446
67;34;603;-1
67;34;603;3406
67;68;905;1796
67;102;905;1437
67;90;603;1047
67;34;302;923
67;90;302;1190
100;90;1207;2334
100;45;603;-1
100;45;603;2384
100;102;1207;-1
100;102;1207;1669
100;90;905;2162
100;34;1207;-1
100;34;1207;-1
100;34;1207;-1
100;34;1207;-1
100;34;1207;-1
100;34;1207;4877
100;90;905;1163
100;45;1207;2982
100;102;1207;-1
100;102;1207;-1
100;102;1207;-1
100;102;1207;1891
100;102;905;1263
100;34;302;1490
100;34;302;-1
100;34;302;-1
100;34;302;1469
100;79;603;837
67;68;1207;-1
67;68;1207;2875
67;79;302;420
67;34;302;149
67;79;905;1425
67;90;302;200
67;90;1207;-1
67;90;1207;-1
67;90;1207;-1
67;90;1207;-1
67;90;1207;-1
67;90;1207;2850
67;57;905;2252
67;45;1207;6588
67;79;1207;2941
67;57;603;1871
67;34;905;3192
67;68;302;240
33;68;1207;2604
33;34;905;-1
33;34;905;2580
33;45;905;5285
33;79;603;579
33;90;905;2032
33;102;905;1574
33;68;905;1843
33;79;603;-1
33;79;603;-1
33;79;603;1549
33;102;603;450
33;34;1207;6601
33;68;905;900
33;34;905;-1
33;34;905;-1
33;34;905;6206
67;57;905;2691
67;34;905;-1
67;34;905;3171
67;45;302;-1
67;45;302;1214
67;57;905;-1
67;57;905;-1
67;57;905;-1
67;57;905;2568
67;79;905;1706
67;45;302;454
67;57;603;1537
67;79;1207;2956
67;57;603;1218
67;45;1207;-1
67;45;1207;5221
67;45;1207;-1
67;45;1207;3825
67;68;302;241
50;79;1207;-1
50;79;1207;2217
50;45;302;-1
50;45;302;1099
50;45;302;1247
50;102;905;1215
50;68;905;-1
50;68;905;1861
50;79;603;1057
50;79;1207;1874
50;90;302;180
50;57;905;1404
50;34;1207;-1
50;34;1207;4001
50;102;302;123
50;79;905;1131
33;45;302;836
33;68;302;681
33;57;603;719
33;57;302;-1
33;57;302;1961
33;79;302;31
33;68;302;415
33;79;905;-1
33;79;905;-1
33;79;905;2215
33;102;302;298
33;45;905;1324
33;90;302;150
33;57;1207;6819
33;45;302;1285
50;45;1207;-1
50;45;1207;4357
50;68;905;-1
50;68;905;3228
50;79;1207;2734
50;79;302;114
50;102;1207;2334
50;102;1207;-1
50;102;1207;3418
50;79;905;1790
50;102;905;1493
50;34;905;3280
50;79;302;421
50;57;603;-1
50;57;603;1154
50;34;905;-1
50;34;905;3698
33;57;1207;-1
33;57;1207;4320
33;68;603;1750
33;90;302;421
33;34;905;6861
33;102;1207;2552
33;102;603;1694
33;79;302;151
33;79;905;3189
33;68;1207;-1
33;68;1207;2414
33;79;905;1779
33;90;603;242
33;90;603;-1
33;90;603;1576
50;34;603;2377
50;102;905;1898
50;34;905;-1
50;34;905;9665
50;57;603;3131
50;68;603;-1
50;68;603;2792
50;57;603;1766
50;68;603;1816
50;79;905;2225
50;90;603;898
50;68;603;1418
50;90;603;480
50;34;603;5867
