compensation;width;length;MT
0;34;1207;1810
0;79;1207;881
0;34;1207;1484
0;57;603;391
0;79;603;332
0;79;905;910
0;68;1207;1516
0;79;603;1013
0;34;603;725
0;57;905;1092
0;34;302;831
0;79;302;388
100;45;302;-1
100;45;302;58
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;-1
100;45;603;777
100;34;302;511
100;90;905;273
100;45;302;250
100;102;905;-1
100;102;905;209
100;57;905;328
100;34;1207;-1
100;34;1207;-1
100;34;1207;-1
100;34;1207;5519
100;90;603;-1
100;90;603;1115
100;68;302;152
100;79;603;93
100;57;1207;1848
33;34;1207;1721
33;79;603;420
33;68;1207;1114
33;45;302;315
33;90;905;1017
33;57;905;1113
33;90;603;483
33;79;1207;-1
33;79;1207;1015
33;34;302;150
33;34;603;-1
33;34;603;-1
33;34;603;1119
33;57;905;911
33;79;302;120
50;45;1207;-1
50;45;1207;-1
50;45;1207;-1
50;45;1207;-1
50;45;1207;-1
50;45;1207;7402
50;79;603;-1
50;79;603;-1
50;79;603;361
50;57;1207;865
50;102;302;218
50;102;302;150
50;102;1207;815
50;102;302;29
50;90;302;183
50;34;1207;1692
50;79;1207;433
50;45;905;451
50;34;302;60
67;45;302;-1
67;45;302;-1
67;45;302;651
67;68;1207;1033
67;90;603;272
67;34;1207;2276
67;57;302;150
67;90;1207;498
67;57;603;331
67;45;905;729
67;68;905;699
67;68;302;179
67;79;1207;1080
67;90;603;421
50;45;905;1071
50;57;1207;1435
50;68;302;31
50;34;1207;2222
50;34;302;-1
50;34;302;340
50;45;905;-1
50;45;905;925
50;68;302;218
50;45;302;240
50;102;905;781
50;34;603;1203
50;102;603;517
50;90;905;844
100;102;905;931
100;90;302;181
100;68;302;272
100;34;603;302
100;79;905;631
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;1245
100;90;905;149
100;57;603;-1
100;57;603;-1
100;57;603;273
100;34;905;1148
100;57;905;-1
100;57;905;1084
100;68;905;1532
100;57;302;95
50;68;1207;-1
50;68;1207;-1
50;68;1207;-1
50;68;1207;2584
50;68;1207;703
50;68;905;304
50;79;1207;-1
50;79;1207;722
50;68;905;300
50;68;905;517
50;68;1207;-1
50;68;1207;-1
50;68;1207;1375
50;34;302;152
50;102;905;332
50;79;302;212
50;102;905;604
50;79;603;239
33;57;302;371
33;68;603;-1
33;68;603;119
33;79;302;432
33;102;302;272
33;45;603;600
33;57;603;454
33;57;302;150
33;45;302;181
33;90;302;301
33;102;302;150
33;79;1207;-1
33;79;1207;-1
33;79;1207;-1
33;79;1207;-1
33;79;1207;5573
33;90;1207;-1
33;90;1207;-1
33;90;1207;1822
100;45;603;-1
100;45;603;1040
100;34;905;-1
100;34;905;2822
100;45;603;718
100;34;302;-1
100;34;302;121
100;34;603;574
100;57;1207;1259
100;79;905;-1
100;79;905;664
100;57;603;-1
100;57;603;365
100;102;603;328
100;68;603;395
100;79;905;729
100;68;302;29
50;57;905;1758
50;34;603;-1
50;34;603;-1
50;34;603;1880
50;68;603;539
50;90;603;163
50;102;603;303
50;79;302;121
50;90;1207;752
50;79;302;120
50;90;603;334
50;34;905;546
50;57;302;150
50;90;302;147
0;68;302;3232
0;79;905;571
0;90;905;298
0;90;302;178
0;68;603;481
0;45;302;270
0;90;302;363
0;102;1207;938
0;34;905;-1
0;34;905;3754
0;45;302;603
0;79;905;934
0;90;603;361
33;34;905;-1
33;34;905;1897
33;45;603;819
33;68;302;151
33;90;1207;934
33;68;302;30
33;102;905;667
33;79;302;32
33;102;905;538
33;45;302;210
33;45;905;955
33;57;302;60
33;68;302;186
50;57;302;-1
50;57;302;210
50;90;603;751
50;90;905;642
50;34;905;2176
50;57;603;490
50;57;302;364
50;34;905;-1
50;34;905;-1
50;34;905;6552
50;90;905;913
50;68;603;363
50;102;603;592
50;57;603;469
50;57;603;-1
50;57;603;1163
67;45;603;3530
67;57;905;-1
67;57;905;-1
67;57;905;-1
67;57;905;1533
67;90;1207;-1
67;90;1207;1655
67;45;603;-1
67;45;603;832
67;102;905;2175
67;68;1207;1566
67;90;603;358
67;68;302;273
67;79;905;999
67;79;905;2672
67;57;1207;2975
67;102;1207;1106
33;57;603;1222
33;79;603;361
33;68;603;362
33;45;905;877
33;102;603;303
33;79;603;419
33;45;905;818
33;102;905;538
33;102;603;239
33;68;1207;795
33;102;603;304
33;79;1207;1097
67;57;603;1423
67;68;1207;1340
67;102;905;450
67;45;1207;1589
67;34;603;-1
67;34;603;1947
67;79;302;244
67;57;603;636
67;102;302;180
67;79;1207;846
67;79;302;94
67;34;1207;-1
67;34;1207;-1
67;34;1207;3042
67;34;603;-1
67;34;603;829
0;102;603;464
0;57;1207;1052
0;34;302;149
0;68;302;329
0;57;302;184
0;34;905;-1
0;34;905;1028
0;79;1207;1295
0;34;302;273
0;90;302;274
0;45;603;544
0;57;905;770
0;90;603;600
67;102;603;603
67;57;905;-1
67;57;905;-1
67;57;905;-1
67;57;905;1525
67;68;302;121
67;45;302;124
67;57;905;638
67;57;302;272
67;102;603;331
67;57;302;146
67;45;1207;1709
67;102;603;331
67;34;603;424
67;68;905;289
0;45;302;-1
0;45;302;467
0;68;1207;-1
0;68;1207;-1
0;68;1207;1103
0;68;603;633
0;79;302;184
0;57;905;459
0;57;1207;820
0;102;302;120
0;45;603;542
0;102;302;209
0;102;1207;1205
0;57;1207;1185
0;79;302;243
0;79;1207;-1
0;79;1207;-1
0;79;1207;981
0;45;603;428
0;68;603;302
0;34;603;516
0;68;905;582
0;34;603;1005
0;45;905;609
0;45;905;920
0;90;1207;1352
0;68;905;827
0;90;1207;853
0;90;1207;969
