compensation;width;length;MT
0;68;1207;846
0;34;1207;605
0;45;302;-1
0;45;302;213
0;45;603;-1
0;45;603;359
0;57;603;424
50;90;603;309
50;68;905;-1
50;68;905;370
50;79;603;-1
50;79;603;-1
50;79;603;218
50;45;1207;811
50;90;905;367
50;57;905;469
50;68;1207;889
50;90;603;246
50;90;905;516
50;34;603;259
50;34;603;259
50;34;905;-1
50;34;905;718
33;57;905;-1
33;57;905;-1
33;57;905;-1
33;57;905;514
33;34;1207;-1
33;34;1207;-1
33;34;1207;554
33;79;302;89
33;34;302;311
33;57;905;617
33;57;1207;525
33;102;905;521
33;57;1207;585
33;68;603;247
33;57;302;123
33;68;1207;308
33;45;1207;1014
0;102;1207;636
0;57;1207;-1
0;57;1207;400
0;34;1207;465
0;79;905;456
0;90;1207;487
0;45;1207;584
0;79;603;247
0;45;302;154
0;68;603;249
0;102;1207;580
0;45;603;246
0;79;603;343
50;34;302;-1
50;34;302;-1
50;34;302;153
50;57;905;-1
50;57;905;417
50;102;1207;276
50;102;1207;480
50;90;905;428
50;68;905;277
50;57;1207;-1
50;57;1207;-1
50;57;1207;453
50;45;603;397
50;79;1207;280
50;34;1207;833
50;34;905;435
50;34;603;417
67;34;1207;-1
67;34;1207;401
67;45;905;-1
67;45;905;-1
67;45;905;808
67;68;1207;1045
67;102;302;215
67;45;905;1299
67;68;1207;-1
67;68;1207;610
67;34;905;306
67;57;905;-1
67;57;905;641
67;90;302;154
67;57;905;823
67;57;302;184
67;57;1207;306
50;102;302;88
50;45;1207;572
50;90;603;215
50;57;1207;767
50;90;1207;551
50;79;905;459
50;68;905;488
50;79;302;275
50;79;302;185
50;34;302;306
50;57;603;458
50;57;1207;895
67;68;905;-1
67;68;905;197
67;79;905;-1
67;79;905;274
67;57;1207;521
67;34;302;235
67;90;302;154
67;68;905;364
67;79;603;335
67;68;302;212
67;45;1207;532
67;102;1207;-1
67;102;1207;769
67;34;603;486
67;45;1207;-1
67;45;1207;792
50;68;1207;645
50;57;302;122
50;57;603;431
50;45;302;124
50;102;302;244
50;34;302;336
50;102;603;218
50;102;603;215
50;90;1207;608
50;34;905;741
50;79;302;124
50;102;603;739
0;45;302;115
0;90;1207;431
0;57;905;431
0;102;603;341
0;68;905;548
0;79;905;522
0;57;1207;539
0;68;905;428
0;79;603;310
0;57;302;156
0;68;905;373
0;90;1207;468
50;68;603;-1
50;68;603;110
50;79;905;454
50;102;302;124
50;102;905;526
50;79;1207;-1
50;79;1207;-1
50;79;1207;808
50;45;603;245
50;45;603;-1
50;45;603;247
50;90;302;152
50;45;1207;895
50;57;905;769
50;68;1207;341
50;68;603;220
33;68;905;341
33;90;905;497
33;79;603;313
33;45;905;852
33;68;1207;648
33;57;302;249
33;34;905;-1
33;34;905;-1
33;34;905;-1
33;34;905;504
33;90;1207;313
33;102;905;398
33;90;905;308
33;34;302;-1
33;34;302;-1
33;34;302;-1
33;34;302;-1
33;34;302;-1
33;34;302;-1
33;34;302;-1
33;34;302;340
33;102;302;152
67;57;905;433
67;79;603;-1
67;79;603;277
67;34;1207;418
67;90;905;822
67;68;603;250
67;102;1207;202
67;102;1207;-1
67;102;1207;-1
67;102;1207;398
67;57;302;123
67;57;302;93
67;79;603;247
67;102;603;276
67;68;302;153
100;90;603;248
100;102;302;154
100;102;1207;-1
100;102;1207;399
100;45;905;-1
100;45;905;584
100;45;302;90
100;79;302;216
100;102;302;125
100;34;603;-1
100;34;603;-1
100;34;603;243
100;34;302;33
100;102;603;-1
100;102;603;254
100;57;603;341
100;34;905;1686
0;57;905;552
0;79;1207;-1
0;79;1207;614
0;68;603;432
0;90;905;372
0;90;603;394
0;34;1207;676
0;34;302;218
0;45;905;461
0;102;905;439
0;68;302;214
0;102;603;365
0;90;603;473
33;68;302;-1
33;68;302;245
33;45;302;233
33;102;603;636
33;45;905;486
33;102;603;248
33;79;302;122
33;68;302;348
33;45;302;154
33;45;603;-1
33;45;603;277
33;68;905;343
33;79;905;403
33;57;302;154
50;45;302;-1
50;45;302;123
50;57;603;263
50;102;1207;1096
50;90;302;94
50;57;302;114
50;45;905;429
50;68;603;187
50;45;905;742
50;57;302;186
50;45;302;126
50;79;905;-1
50;79;905;181
50;68;302;-1
50;68;302;64
0;102;905;486
0;45;905;518
0;57;1207;523
0;90;905;491
0;68;1207;674
0;68;302;189
0;102;905;588
0;45;905;554
0;90;603;461
0;57;905;649
0;90;302;125
0;79;1207;618
67;79;302;507
67;68;603;585
67;45;905;554
67;102;603;-1
67;102;603;214
67;79;302;185
67;57;603;309
67;79;302;123
67;68;603;307
67;102;905;571
67;102;905;600
67;102;603;199
67;102;905;241
33;57;603;340
33;68;603;371
33;79;302;242
33;34;603;341
33;34;603;240
33;34;603;426
33;45;1207;459
33;45;1207;-1
33;45;1207;456
33;34;905;335
33;102;302;123
33;90;1207;392
33;34;905;972
100;102;1207;932
100;90;1207;858
100;79;603;377
100;68;905;368
100;102;1207;646
100;34;1207;615
100;90;905;-1
100;90;905;247
100;57;1207;737
100;34;302;122
100;79;1207;895
100;102;603;31
100;57;603;707
50;79;603;288
50;45;905;-1
50;45;905;675
50;34;1207;462
50;68;302;155
50;68;302;186
50;79;603;256
50;79;1207;449
50;102;905;-1
50;102;905;281
50;102;905;398
50;34;1207;1108
50;90;1207;401
50;90;302;156
0;34;905;-1
0;34;905;-1
0;34;905;838
0;102;603;243
0;34;603;-1
0;34;603;-1
0;34;603;-1
0;34;603;864
0;79;302;186
0;79;1207;984
0;34;603;581
0;102;1207;-1
0;102;1207;-1
0;102;1207;594
0;90;905;495
0;79;302;153
0;79;302;184
0;102;302;339
0;102;302;58
100;79;1207;924
100;90;1207;488
100;68;905;-1
100;68;905;-1
100;68;905;189
100;34;302;119
100;79;603;397
100;57;603;368
100;68;905;246
100;102;905;-1
100;102;905;278
100;102;603;185
100;34;1207;-1
100;34;1207;-1
100;34;1207;-1
100;34;1207;-1
100;34;1207;-1
100;34;1207;-1
100;34;1207;-1
100;34;1207;-1
100;34;1207;-1
100;34;1207;-1
100;34;1207;430
100;45;905;-1
100;45;905;122
100;57;905;-1
100;57;905;-1
100;57;905;339
100;102;905;397
100;57;1207;431
100;90;905;768
100;45;905;-1
100;45;905;365
100;102;302;56
100;68;603;-1
100;68;603;201
100;90;603;-1
100;90;603;187
100;57;302;184
100;57;905;306
100;45;302;156
100;34;905;311
100;90;905;185
100;90;1207;182
100;45;302;-1
100;45;302;56
100;68;1207;244
100;68;603;121
100;79;302;153
100;34;603;754
100;90;302;123
100;57;905;248
100;45;1207;-1
100;45;1207;126
100;68;302;29
100;90;302;93
100;79;603;704
100;34;603;-1
100;34;603;-1
100;34;603;-1
100;34;603;373
100;34;1207;318
100;57;1207;305
100;68;302;126
100;57;302;91
100;102;905;186
100;68;1207;902
100;68;603;156
100;34;905;246
100;68;1207;423
100;79;302;124
100;45;603;837
100;45;1207;-1
100;45;1207;-1
100;45;1207;-1
100;45;1207;545
100;45;603;-1
100;45;603;-1
100;45;603;520
100;90;302;29
100;45;603;344
100;45;1207;250
100;79;905;1404
100;79;905;247
100;79;1207;-1
100;79;1207;400
100;68;302;95
100;79;905;679
100;90;603;188
100;57;302;30
