compensation;width;length;MT
50;57;302;967
50;68;1207;-1
50;68;1207;-1
50;68;1207;-1
50;68;1207;4785
50;90;1207;2311
50;102;1207;2646
50;57;1207;4356
50;102;905;2017
50;90;603;990
50;68;1207;-1
50;68;1207;3278
50;102;302;-1
50;102;302;-1
50;102;302;800
33;90;1207;3349
33;68;302;955
33;57;302;-1
33;57;302;1254
33;79;302;1055
33;79;905;-1
33;79;905;3907
33;68;1207;3912
33;45;603;2757
33;68;1207;-1
33;68;1207;-1
33;68;1207;3421
33;90;1207;3060
33;102;603;1164
33;34;603;2818
33;90;1207;2534
100;79;603;1017
100;57;905;2900
100;45;1207;3401
100;102;1207;2121
100;90;1207;2186
100;68;603;1339
100;90;603;1170
100;34;905;3739
100;34;905;3817
100;102;603;868
100;68;603;1109
100;57;603;-1
100;57;603;1177
33;45;905;3318
33;102;905;2053
33;45;603;2315
33;102;905;1820
33;57;302;-1
33;57;302;909
33;102;905;2049
33;57;302;-1
33;57;302;-1
33;57;302;-1
33;57;302;1534
33;68;302;-1
33;68;302;1198
33;45;1207;6757
33;79;905;2163
33;45;603;2283
33;90;905;1591
100;79;1207;3462
100;57;905;-1
100;57;905;-1
100;57;905;-1
100;57;905;3230
100;34;603;3932
100;68;905;-1
100;68;905;-1
100;68;905;2549
100;45;603;2166
100;68;302;-1
100;68;302;780
100;79;1207;3034
100;79;603;-1
100;79;603;-1
100;79;603;-1
100;79;603;1529
100;102;302;457
100;45;302;812
100;90;905;-1
100;90;905;-1
100;90;905;-1
100;90;905;-1
100;90;905;3269
100;45;603;1269
33;45;905;-1
33;45;905;4079
33;57;1207;-1
33;57;1207;-1
33;57;1207;2961
33;57;905;3026
33;79;905;1468
33;90;905;1134
33;102;603;883
33;68;905;-1
33;68;905;2946
33;57;905;-1
33;57;905;2247
33;102;1207;2036
33;102;302;-1
33;102;302;-1
33;102;302;-1
33;102;302;670
33;34;302;-1
33;34;302;902
33;90;905;2010
0;90;905;2051
0;102;302;824
0;57;603;1416
0;102;302;375
0;34;905;-1
0;34;905;4094
0;45;603;-1
0;45;603;-1
0;45;603;-1
0;45;603;-1
0;45;603;-1
0;45;603;-1
0;45;603;-1
0;45;603;3168
0;79;1207;-1
0;79;1207;3213
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;6917
0;102;302;1184
0;34;603;2949
0;34;905;4609
0;79;905;2051
50;34;1207;-1
50;34;1207;5894
50;34;1207;4296
50;79;905;1661
50;102;1207;-1
50;102;1207;2055
50;90;302;723
50;79;302;944
50;34;1207;4221
50;34;302;762
50;90;302;942
50;68;1207;2052
50;90;1207;2331
50;102;603;1099
100;45;1207;4094
100;68;905;1833
100;79;1207;2788
100;68;905;-1
100;68;905;1800
100;34;603;1283
100;102;302;-1
100;102;302;406
100;79;603;1114
100;34;302;-1
100;34;302;-1
100;34;302;1013
100;45;905;-1
100;45;905;2850
100;57;302;554
100;79;905;-1
100;79;905;1169
100;68;1207;-1
100;68;1207;1432
50;79;302;807
50;102;603;1119
50;102;603;780
50;57;1207;2463
50;34;302;1182
50;57;1207;2277
50;57;603;-1
50;57;603;797
50;34;905;-1
50;34;905;-1
50;34;905;-1
50;34;905;-1
50;34;905;-1
50;34;905;5111
50;34;603;2943
50;68;905;2058
50;79;603;851
50;34;302;763
67;57;603;1521
67;68;1207;2277
67;45;603;-1
67;45;603;1540
67;34;302;-1
67;34;302;1096
67;90;1207;-1
67;90;1207;1449
67;68;905;1117
67;45;302;-1
67;45;302;242
67;57;302;-1
67;57;302;63
67;68;302;-1
67;68;302;698
67;79;302;655
67;45;905;2156
67;79;905;-1
67;79;905;1439
50;79;603;1051
50;68;302;-1
50;68;302;734
50;34;603;-1
50;34;603;1904
50;68;905;1830
50;45;302;705
50;68;302;373
50;45;1207;-1
50;45;1207;2010
50;79;905;1131
50;90;603;506
50;68;905;1424
50;57;302;-1
50;57;302;338
50;45;603;1068
33;68;302;644
33;90;302;579
33;102;302;-1
33;102;302;-1
33;102;302;847
33;34;1207;-1
33;34;1207;-1
33;34;1207;4187
33;90;302;867
33;68;1207;1897
33;79;1207;2234
33;79;603;1062
33;57;905;1537
33;34;1207;-1
33;34;1207;-1
33;34;1207;-1
33;34;1207;5063
33;68;905;1416
33;68;905;1378
100;90;302;554
100;68;1207;-1
100;68;1207;-1
100;68;1207;2386
100;102;603;506
100;102;603;918
100;90;302;279
100;90;302;359
100;34;302;-1
100;34;302;-1
100;34;302;1112
100;79;302;544
100;34;302;947
100;79;302;-1
100;79;302;-1
100;79;302;-1
100;79;302;-1
100;79;302;-1
100;79;302;-1
100;79;302;-1
100;79;302;-1
100;79;302;824
100;57;603;-1
100;57;603;2000
100;57;603;1418
67;45;905;2378
67;57;905;-1
67;57;905;-1
67;57;905;1908
67;57;905;2421
67;34;905;2202
67;57;1207;2029
67;34;302;766
67;79;905;1218
67;45;905;-1
67;45;905;1485
67;57;302;-1
67;57;302;275
67;79;603;-1
67;79;603;1272
67;57;905;2084
67;34;302;607
0;45;905;-1
0;45;905;2762
0;57;905;2110
0;45;905;2425
0;57;302;521
0;34;302;-1
0;34;302;546
0;79;905;1425
0;68;302;468
0;34;302;763
0;90;1207;-1
0;90;1207;979
0;68;905;1297
0;102;1207;1272
0;57;905;1375
33;45;1207;3667
33;34;302;1067
33;45;1207;4566
33;45;905;1969
33;79;302;454
33;102;603;969
33;79;603;939
33;57;1207;1864
33;45;302;1002
33;34;603;956
33;90;302;307
33;102;302;-1
33;102;302;494
0;34;905;2667
0;68;1207;2743
0;45;302;675
0;90;905;1314
0;79;302;450
0;34;603;1046
0;90;302;549
0;34;603;1921
0;90;603;894
0;68;1207;-1
0;68;1207;2755
0;45;302;584
0;79;302;458
33;45;302;651
33;68;603;-1
33;68;603;-1
33;68;603;975
33;34;1207;-1
33;34;1207;6286
33;79;302;614
33;34;603;1773
33;34;302;-1
33;34;302;820
33;79;1207;-1
33;79;1207;-1
33;79;1207;2806
33;79;1207;-1
33;79;1207;1625
33;90;603;473
33;102;1207;-1
33;102;1207;1627
33;79;603;831
33;90;603;812
50;34;905;3830
50;45;1207;-1
50;45;1207;3111
50;45;603;1530
50;90;905;1590
50;34;905;1916
50;45;1207;2677
50;57;603;885
50;45;603;1005
50;45;905;1203
50;57;603;919
50;57;302;419
50;45;905;1292
0;45;603;888
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;8159
0;68;302;737
0;57;603;-1
0;57;603;946
0;102;1207;943
0;102;905;805
0;68;905;-1
0;68;905;-1
0;68;905;795
0;102;603;460
0;57;603;843
0;79;603;490
0;45;603;924
0;79;302;349
33;57;1207;2492
33;57;603;859
33;34;905;4108
33;102;1207;1554
33;57;603;861
33;45;302;335
33;90;603;539
33;68;603;628
33;34;905;1478
33;34;905;-1
33;34;905;-1
33;34;905;1710
33;57;603;768
33;68;603;674
0;68;905;1462
0;102;1207;1516
0;45;905;2325
0;68;302;506
0;90;1207;1092
0;57;905;-1
0;57;905;1053
0;79;1207;1276
0;57;1207;1748
0;102;603;631
0;102;905;811
0;79;603;487
0;79;1207;936
67;57;603;1053
67;79;905;-1
67;79;905;1101
67;90;302;540
67;68;302;509
67;34;603;-1
67;34;603;1762
67;68;905;-1
67;68;905;1034
67;102;302;336
67;57;603;832
67;68;1207;1276
67;79;1207;-1
67;79;1207;648
67;45;603;623
67;102;1207;668
0;57;302;309
0;68;603;611
0;90;302;283
0;102;603;495
0;68;603;424
0;90;302;169
0;57;1207;2025
0;68;603;311
0;102;905;-1
0;102;905;-1
0;102;905;879
0;90;603;510
0;57;1207;-1
0;57;1207;-1
0;57;1207;2017
0;90;603;-1
0;90;603;617
67;68;302;391
67;57;1207;1769
67;34;905;-1
67;34;905;4041
67;34;1207;-1
67;34;1207;2975
67;90;302;343
67;90;905;-1
67;90;905;586
67;68;603;-1
67;68;603;304
67;45;1207;1631
67;102;905;849
67;102;302;174
67;68;603;605
67;79;603;-1
67;79;603;622
50;57;905;-1
50;57;905;2524
50;45;302;485
50;79;302;-1
50;79;302;559
50;79;1207;1218
50;45;905;-1
50;45;905;2639
50;68;603;347
50;57;905;-1
50;57;905;1258
50;79;1207;1013
50;90;603;343
50;68;603;335
50;57;905;1514
50;79;1207;-1
50;79;1207;982
67;102;603;848
67;79;1207;1123
67;68;905;1150
67;68;603;651
67;34;1207;3343
67;79;1207;1427
67;34;1207;3792
67;45;603;890
67;45;1207;3785
67;45;1207;1451
67;90;905;523
67;102;603;561
67;68;1207;1802
67;79;603;754
67;57;1207;1872
67;102;905;690
67;34;905;1438
67;45;302;358
67;90;905;-1
67;90;905;797
67;102;603;380
67;57;302;314
67;90;603;451
67;102;905;682
67;90;302;171
67;102;302;401
67;90;1207;1389
67;102;1207;1332
67;79;302;240
67;79;302;256
67;90;1207;1107
67;90;603;437
67;90;603;428
67;45;302;277
67;34;603;588
67;34;603;-1
67;34;603;-1
67;34;603;-1
67;34;603;-1
67;34;603;1918
67;102;1207;927
