compensation;width;length;MT
33;45;1207;-1
33;45;1207;521
33;102;1207;634
33;45;302;182
67;79;302;337
67;79;603;482
67;45;1207;1557
67;79;302;121
67;45;1207;-1
67;45;1207;-1
67;45;1207;750
67;45;905;1000
67;34;302;149
67;79;1207;936
67;57;905;-1
67;57;905;-1
67;57;905;599
67;102;603;387
67;102;603;237
67;102;905;417
50;45;1207;-1
50;45;1207;594
50;90;1207;1219
50;34;603;208
50;90;1207;565
50;68;905;506
50;102;1207;716
50;102;302;122
50;79;905;329
50;68;603;270
50;90;905;330
50;68;1207;509
50;57;302;119
100;102;905;415
100;34;603;-1
100;34;603;149
100;34;603;270
100;102;905;150
100;90;302;92
100;90;905;-1
100;90;905;149
100;68;1207;302
100;90;1207;1151
100;45;603;116
100;90;905;380
100;45;905;296
100;90;905;863
67;79;302;87
67;45;603;452
67;79;1207;-1
67;79;1207;457
67;79;603;326
67;68;302;149
67;57;1207;300
67;34;302;88
67;102;905;325
67;45;1207;384
67;34;905;-1
67;34;905;-1
67;34;905;298
67;34;905;-1
67;34;905;302
67;34;905;-1
67;34;905;-1
67;34;905;-1
67;34;905;384
50;79;603;309
50;57;302;116
50;34;603;303
50;45;603;253
50;68;905;300
50;57;302;119
50;57;1207;330
50;90;302;122
50;90;302;88
50;90;905;325
50;102;603;181
50;102;603;210
0;79;302;243
0;102;302;214
0;57;1207;658
0;102;603;330
0;34;1207;538
0;90;603;300
0;57;905;-1
0;57;905;-1
0;57;905;-1
0;57;905;597
0;79;302;150
0;68;905;603
0;90;905;391
0;45;905;451
0;45;905;419
50;79;302;-1
50;79;302;200
50;79;302;179
50;45;603;419
50;79;905;419
50;90;302;205
50;57;1207;1291
50;45;905;518
50;57;1207;667
50;34;302;87
50;34;302;239
50;68;302;211
50;45;905;508
100;34;302;199
100;57;603;782
100;57;905;659
100;57;302;151
100;57;603;302
100;79;1207;299
100;68;1207;248
100;34;302;-1
100;34;302;771
100;57;603;714
100;102;1207;326
100;57;905;-1
100;57;905;370
100;68;603;658
0;68;302;388
0;45;1207;543
0;79;1207;449
0;68;1207;540
0;79;905;329
0;45;603;569
0;45;1207;721
0;68;1207;623
0;90;603;300
0;68;905;355
0;79;905;181
0;45;603;-1
0;45;603;140
33;79;302;169
33;79;603;328
33;34;905;365
33;34;302;115
33;57;1207;-1
33;57;1207;-1
33;57;1207;340
33;45;302;181
33;79;302;208
33;57;603;329
33;34;1207;-1
33;34;1207;-1
33;34;1207;-1
33;34;1207;-1
33;34;1207;773
33;34;905;804
33;68;603;300
33;57;1207;-1
33;57;1207;-1
33;57;1207;-1
33;57;1207;-1
33;57;1207;2673
0;102;1207;-1
0;102;1207;511
0;102;905;510
0;90;1207;809
0;79;603;420
0;45;603;391
0;34;1207;-1
0;34;1207;-1
0;34;1207;5783
0;102;1207;591
0;34;905;1060
0;57;302;361
0;68;603;392
0;90;905;552
0;90;1207;535
100;102;1207;1056
100;79;603;243
100;34;603;413
100;68;1207;1529
100;90;1207;1336
100;68;603;96
100;45;905;299
100;34;905;1315
100;79;302;91
100;45;1207;1972
100;102;905;510
100;79;603;451
33;90;603;-1
33;90;603;407
33;90;302;270
33;90;603;333
33;102;603;536
33;68;905;840
33;79;603;500
33;57;905;207
33;57;603;325
33;34;1207;893
33;68;603;297
33;68;905;417
33;57;302;271
0;102;302;91
0;68;1207;-1
0;68;1207;658
0;102;1207;536
0;68;603;270
0;34;302;273
0;79;1207;512
0;57;905;506
0;57;603;334
0;79;905;416
0;68;603;353
0;90;1207;603
0;57;905;271
100;57;302;198
100;90;302;91
100;102;302;150
100;68;905;-1
100;68;905;298
100;45;302;-1
100;45;302;151
100;34;1207;1256
100;79;603;153
100;34;905;503
100;102;1207;894
100;102;302;119
100;68;302;199
100;34;1207;1791
0;34;905;598
0;79;1207;-1
0;79;1207;339
0;57;1207;445
0;90;302;267
0;57;603;601
0;57;1207;602
0;68;302;219
0;68;302;208
0;57;302;87
0;57;302;150
0;102;905;474
0;90;302;120
33;90;603;-1
33;90;603;282
33;68;302;180
33;79;302;180
33;34;302;238
33;90;302;161
33;45;302;178
33;102;905;401
33;102;905;360
33;68;1207;422
33;34;302;149
33;102;905;271
33;79;1207;389
100;34;1207;-1
100;34;1207;-1
100;34;1207;320
100;102;302;89
100;90;603;149
100;45;302;93
100;45;1207;201
100;102;603;361
100;90;603;153
100;68;302;156
100;57;1207;1424
100;57;1207;506
100;68;302;57
100;57;1207;866
33;68;1207;-1
33;68;1207;-1
33;68;1207;756
33;90;905;331
33;79;1207;-1
33;79;1207;916
33;68;603;363
33;57;905;571
33;45;1207;539
33;45;905;62
33;90;905;392
33;57;905;391
33;45;1207;480
33;45;905;-1
33;45;905;286
33;57;603;330
